AU,FT_drone_s,LAANC_latency_ms,MSD,MS_s,NMR,PE,RID_CR,RTF,TTC_mean_s,TTC_median_s,TTC_p5_s,TTC_p95_s,VCU_handoff_rate,VCU_mean_occupancy,geofence_violations,method,peak_memory_mb,scenario,seed,tick_p50_ms,tick_p95_ms,tick_p99_ms,wall_clock_seconds
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,9571.05966774831,nan,nan,nan,nan,nan,nan,0.0,cbs,nan,01_corridor_crossing,42,0.00023000006876827683,0.0038499999845953425,0.018534999935582025,0.01880669500019394
0.4,284.0,nan,1.2941790156533557,71.0,0.005555555555555556,1.0,0.0,391540.1231175411,nan,nan,nan,nan,nan,nan,0.0,orca,nan,01_corridor_crossing,42,0.00023999996301427018,0.005391999854964523,0.009010109899918479,0.0004597229999490082
1.0,304.0,107.68800437278762,4.820423326491362,77.0,0.001851851851851852,0.9697544980484626,1.0,26463.116297290304,14.822776811721976,16.219751779648654,0.0,26.969751779648657,0.022222222222222223,1.0037037037037035,0.0,sdacs_hybrid,nan,01_corridor_crossing,42,0.014595000038752914,0.0989839997941999,0.1252898000552707,0.006801919999816164
0.7347222222222223,527.0,nan,9.432095647288765,180.0,0.0,0.7456249829049068,0.0,20554.012862697688,nan,nan,nan,nan,nan,nan,0.0,vo,nan,01_corridor_crossing,42,0.04849649997140659,0.08289200006856837,0.09995980991334366,0.008757414000001518
