AU,FT_drone_s,LAANC_latency_ms,MSD,MS_s,NMR,PE,RID_CR,RTF,TTC_mean_s,TTC_median_s,TTC_p5_s,TTC_p95_s,VCU_handoff_rate,VCU_mean_occupancy,geofence_violations,method,n_agents,peak_memory_mb,scenario,seed,tick_p50_ms,tick_p95_ms,tick_p99_ms
0.23249999999999996,813.0,nan,13.52298800100539,102.0,0.0,1.0,0.0,21451.309817058063,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,16,0.0003900000820067362,0.007950000053824624,0.012239999932717183
0.27777777777777773,976.0,nan,11.126147599620369,129.0,0.0,1.0,0.0,7065.713847294759,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,17,0.0003900000820067362,0.007869999990361976,0.009430999966753006
0.25527777777777777,895.0,nan,9.967446769637371,125.0,0.0,1.0,0.0,24830.804964124196,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,18,0.0004099999841855606,0.008030000003600435,0.0189200000022538
0.25194444444444436,883.0,nan,16.073447893815477,118.0,0.0,1.0,0.0,9155.655109422278,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,19,0.0004500000159168849,0.007719999985056347,0.01026999996156519
0.25861111111111107,907.0,nan,6.822672502963458,108.0,0.0,1.0,0.0,29190.074673913405,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,2,0.00039999997625272954,0.008839999964038725,0.012860999959229957
0.21888888888888886,764.0,nan,9.712126544166956,125.0,0.0,1.0,0.0,11410.844844133586,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,20,0.00040000008993956726,0.007839999966563482,0.0366809999832185
0.21833333333333332,762.0,nan,15.085842684653034,113.0,0.0,0.9999999999999999,0.0,5608.10642062682,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,21,0.0005900000132896821,0.01069000006737042,0.2911779999976716
0.20166666666666666,702.0,nan,14.114895829255882,106.0,0.0,1.0,0.0,9240.537189388388,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,22,0.0003799999603870674,0.007800999924256757,0.00922000003811263
0.22555555555555556,788.0,nan,15.123589539687217,130.0,0.0,1.0,0.0,4860.896455270621,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,23,0.0007400000185953104,0.012050000009367068,0.42989200005649764
0.26166666666666666,918.0,nan,7.578935936018609,128.0,0.0,1.0,0.0,7191.107419043297,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,24,0.00040000008993956726,0.00832000000627886,0.010320000001229346
0.26305555555555554,923.0,nan,14.298744012293186,120.0,0.0,1.0,0.0,19082.435102005573,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,25,0.0004400000079840538,0.008970000067165529,0.045451000005414244
0.23277777777777775,814.0,nan,19.0162824907923,112.0,0.0,1.0,0.0,16274.493859213086,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,26,0.0003900000820067362,0.008690000072419934,0.03586100001484738
0.2897222222222222,1019.0,nan,6.831939099186505,122.0,0.0,1.0,0.0,27743.1989628536,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,27,0.00038999996831989847,0.008600000001024455,0.015211000004455855
0.3247222222222222,1145.0,nan,9.139146170247011,129.0,0.0,1.0,0.0,18162.6307383877,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,28,0.0004199999921183917,0.009670000054029515,0.017400000047018693
0.26805555555555555,941.0,nan,28.61802021380067,130.0,0.0,1.0,0.0,13958.182866048006,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,29,0.0004099999841855606,0.008209999919017719,0.019059999999626598
0.27861111111111114,979.0,nan,9.086103487906485,108.0,0.0,1.0,0.0,16599.09543791624,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,3,0.00039999997625272954,0.009590000104253704,0.012470999990910059
0.23722222222222225,830.0,nan,11.5556362665304,96.0,0.0,1.0,0.0,20149.313126742985,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,4,0.00039999997625272954,0.014630000009674404,0.02649099997142912
0.30749999999999994,1083.0,nan,17.890999561286446,108.0,0.0,1.0,0.0,21237.067687530372,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,5,0.0004199999921183917,0.012120000064896885,0.072031999934552
0.27722222222222226,974.0,nan,28.192223134750567,136.0,0.0,1.0,0.0,24896.74903226709,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,6,0.0006400000529538374,0.015630000007149647,0.01869000004717236
0.2633333333333333,924.0,nan,12.142458742278903,117.0,0.0,1.0,0.0,26176.18316345859,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,7,0.00039999997625272954,0.011610000001383014,0.013480000006893533
0.23166666666666666,810.0,nan,16.70094231185376,115.0,0.0,1.0,0.0,17438.433610069413,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,8,0.0004200001058052294,0.007860000096115982,0.009980000072573603
0.26944444444444443,946.0,nan,14.59484019191756,118.0,0.0,1.0,0.0,20442.052572950997,nan,nan,nan,nan,nan,nan,0.0,cbs,12,nan,07_communication_loss,9,0.000470000031782547,0.009361000024910027,0.23939699997299613
0.2522222222222222,896.0,nan,23.271118383809206,118.0,0.0,1.0,0.0,40755.58130659633,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,0,0.0004199999921183917,0.012372450021302939,0.01859970998680171
0.2663888888888889,947.0,nan,20.15360619424355,108.0,0.0,1.0,0.0,32095.306799398808,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,1,0.0004199999921183917,0.012171949981620855,0.01603900000986858
0.2638888888888889,938.0,nan,28.86023415395494,112.0,0.0,1.0,0.0,39634.19749574362,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,10,0.0003900000820067362,0.014604999978473645,0.03824180005153718
0.23833333333333334,846.0,nan,20.156127663797403,118.0,0.0,1.0,0.0,240456.8680456182,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,11,0.0005999999643790943,0.012025499984247292,0.016451599949505163
0.2952777777777778,1051.0,nan,15.177005914872222,124.0,0.0,0.9999999999999999,0.0,53700.3477632054,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,12,0.00041000009787239833,0.01355700005660765,0.0274451999086976
0.27083333333333326,963.0,nan,19.902908599139344,111.0,0.0,1.0,0.0,55277.3161614218,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,13,0.00038999996831989847,0.013051000007635594,0.019491000077778126
0.2708333333333333,963.0,nan,26.483590471234244,103.0,0.0,1.0,0.0,218004.56064703106,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,14,0.0003900000820067362,0.012954500027717586,0.018750499980342283
0.2597222222222222,923.0,nan,19.490916229207397,111.0,0.0,0.9999999999999999,0.0,226408.77197888625,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,15,0.0005100000635138713,0.013288949952539044,0.018003800067845074
0.2336111111111111,829.0,nan,11.423279088472665,103.0,0.0,1.0,0.0,60743.930921757186,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,16,0.00038999996831989847,0.012155050086448684,0.01744706998351807
0.27833333333333327,990.0,nan,11.722849976428064,130.0,0.0,0.9999999999999999,0.0,31831.174242293073,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,17,0.00040000008993956726,0.011551999955372594,0.01664040002310673
0.2561111111111111,910.0,nan,10.182195367235467,126.0,0.0,1.0,0.0,41126.797480827125,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,18,0.00042500005292822607,0.01148050001233969,0.01845971003604057
0.25277777777777777,898.0,nan,18.546354087875443,120.0,0.0,1.0,0.0,44193.171889786456,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,19,0.0004400000079840538,0.015963500004545505,0.5289601100696472
0.2602777777777778,925.0,nan,5.1438354006895,109.0,0.0,1.0,0.0,134532.64703147954,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,2,0.00038999996831989847,0.012376000023550661,0.024899600050503044
0.21944444444444444,778.0,nan,9.440801004463653,126.0,0.0,1.0,0.0,41840.012161526814,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,20,0.0003900000820067362,0.011204450009927314,0.015848109947000914
0.22055555555555553,782.0,nan,15.149542039775605,115.0,0.0,1.0,0.0,41529.37746633388,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,21,0.0004400000079840538,0.011723449949840875,0.01541949993566049
0.20277777777777775,718.0,nan,15.309638539192752,107.0,0.0,1.0,0.0,118381.48829217209,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,22,0.0003900000820067362,0.010203000016417718,0.018705300002465862
0.22583333333333333,801.0,nan,15.48953043058531,131.0,0.0,1.0,0.0,267405.65704979334,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,23,0.00043000000005122274,0.01090105000685071,0.014005289938268084
0.26222222222222225,932.0,nan,8.033006169547525,129.0,0.0,1.0,0.0,25558.30411461077,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,24,0.0004500000159168849,0.01254749993790938,0.02088239992644953
0.2638888888888889,938.0,nan,14.862081114349769,121.0,0.0,1.0,0.0,121988.46070358797,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,25,0.0004099999841855606,0.013738049972289449,0.025980390006452563
0.23333333333333334,828.0,nan,16.37488509705463,113.0,0.0,1.0,0.0,68851.52444259204,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,26,0.0004099999841855606,0.012701950043947368,0.031055309930252364
0.2902777777777778,1033.0,nan,7.37199855523624,123.0,0.0,1.0,0.0,50124.6684045071,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,27,0.00039999997625272954,0.012353000022358174,0.017091200090817393
0.32611111111111113,1162.0,nan,9.182002012476508,130.0,0.0,1.0,0.0,38850.86396507503,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,28,0.0004199999921183917,0.014164449970621718,0.028107800009138366
0.2688888888888889,956.0,nan,27.613893056335694,131.0,0.0,1.0,0.0,31944.38440064295,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,29,0.00040000008993956726,0.01285950004330517,0.03112892005560705
0.2794444444444445,994.0,nan,9.67167157919899,109.0,0.0,1.0,0.0,83766.59276558543,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,3,0.00040000008993956726,0.012306499985470511,0.036993609973023756
0.23805555555555552,845.0,nan,12.653213816510773,98.0,0.0,1.0,0.0,41150.282064959494,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,4,0.00044999990223004716,0.011403000058862744,0.03280049995964871
0.3080555555555555,1097.0,nan,15.204610505473589,109.0,0.0,1.0,0.0,35053.326040796135,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,5,0.00040500003706256393,0.014479449976079199,0.024689789997864836
0.2777777777777778,988.0,nan,26.18006524391311,137.0,0.0,1.0,0.0,67667.04116518816,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,6,0.00040500003706256393,0.011989500058007257,0.02479810005297616
0.26416666666666666,939.0,nan,11.96432518917187,118.0,0.0,1.0,0.0,50312.64276213151,nan,nan,nan,nan,nan,nan,0.0,orca,12,nan,07_communication_loss,7,0.0006049999683455098,0.06042209997758641,0.2877517400781914
